//keyword song,song id, sound id, sprite id, sound id, block number, max blocks

song, 0, 107, 0, 0, 4
song, 0, 108, 1, 1, 4
song, 0, 107, 2, 2, 4
song, 0, 106, 3, 3, 4

song, 1, 107, 4, 0, 4
song, 1, 110, 5, 1, 4
song, 1, 106, 6, 2, 4
song, 1, 108, 7, 3, 4

song, 2, 107, 8, 0, 4
song, 2, 108, 9, 1, 4
song, 2, 107, 10, 2, 4
song, 2, 108, 11, 3, 4

song, 3, 107, 12, 0, 4
song, 3, 109, 13, 1, 4
song, 3, 108, 14, 2, 4
song, 3, 107, 15, 3, 4

song, 4, 110, 16, 0, 4
song, 4, 109, 17, 1, 4
song, 4, 108, 18, 2, 4
song, 4, 108, 19, 3, 4

song, 5, 106, 20, 0, 4
song, 5, 109, 21, 1, 4
song, 5, 108, 22, 2, 4
song, 5, 109, 23, 3, 4

song, 6, 108, 24, 0, 4
song, 6, 109, 25, 1, 4
song, 6, 106, 26, 2, 4
song, 6, 107, 27, 3, 4

song, 7, 106, 28, 0, 4
song, 7, 106, 29, 1, 4
song, 7, 107, 30, 2, 4
song, 7, 107, 31, 3, 4

song, 8, 106, 32, 0, 4
song, 8, 108, 33, 1, 4
song, 8, 109, 34, 2, 4
song, 8, 108, 35, 3, 4

song, 9, 109, 36, 0, 4
song, 9, 106, 37, 1, 4
song, 9, 107, 38, 2, 4
song, 9, 109, 39, 3, 4

