//keyword song,song id, sound id, sprite id, sound id, block number, max blocks

song, 0, 108, 0, 0, 4
song, 0, 108, 1, 1, 4
song, 0, 109, 2, 2, 4
song, 0, 107, 3, 3, 4

song, 1, 109, 4, 0, 4
song, 1, 107, 5, 1, 4
song, 1, 107, 6, 2, 4
song, 1, 108, 7, 3, 4

song, 2, 106, 8, 0, 4
song, 2, 108, 9, 1, 4
song, 2, 110, 10, 2, 4
song, 2, 107, 11, 3, 4

song, 3, 109, 12, 0, 4
song, 3, 108, 13, 1, 4
song, 3, 107, 14, 2, 4
song, 3, 110, 15, 3, 4

song, 4, 109, 16, 0, 4
song, 4, 109, 17, 1, 4
song, 4, 108, 18, 2, 4
song, 4, 106, 19, 3, 4

song, 5, 108, 20, 0, 4
song, 5, 109, 21, 1, 4
song, 5, 110, 22, 2, 4
song, 5, 109, 23, 3, 4

song, 6, 106, 24, 0, 4
song, 6, 108, 25, 1, 4
song, 6, 110, 26, 2, 4
song, 6, 108, 27, 3, 4

song, 7, 109, 28, 0, 4
song, 7, 108, 29, 1, 4
song, 7, 108, 30, 2, 4
song, 7, 108, 31, 3, 4

